0.6666645292	-2.6270918547	124.4760793175
1.0789849188	-1.9642254128	125.1010592983
1.2122080678	-1.3865998126	124.2957020741
1.0992132641	-0.8129597152	123.4844257876
1.7666019842	-1.2207582966	122.8612944906
1.2343466404	-1.8815255727	123.3905305965
0.3257392476	-1.7451764854	123.7852982904
-0.0093879031	-1.2821727053	122.9647391564
-0.6788599315	-0.5735710522	122.7418245977
0.2762584141	-0.4378861546	122.4785024480
0.3604951525	0.4758894734	122.0811131256
-0.2791491123	0.4199302591	122.8477445760
0.5122962790	0.0832730240	123.3579171925
1.2829528106	-0.1291946146	122.7571293657
2.1716319107	-0.2130677307	123.2079228411
2.7599655307	-1.0126892925	123.0876360608
2.2876999980	-1.5949962845	123.7493639760
1.7991890990	-2.2595719780	124.3147808568
1.9569154376	-1.5716451820	125.0232151342
1.6606715738	-1.3036498376	125.9399583200
0.9252990125	-0.9774903965	125.3459488798
0.5405898855	-0.0552934211	125.3853395671
0.3990207405	0.3823430819	124.4974023687
1.1948438550	0.6954346882	125.0157065423
0.9458390335	0.7593405904	125.9820980957
-0.0286875502	0.6657530279	126.1859100327
-0.5992552145	-0.1387848217	126.3507474952
0.3794214430	-0.3439546435	126.3408811779
-0.1677350322	-0.8787113363	125.6969440138
0.3928238996	-1.4250893365	126.3192339503
-0.1292166164	-2.1449304302	126.7767298513
-0.7136752779	-1.4046334193	126.4445124396
-0.3180566819	-0.7909466182	127.1277945459
-0.2431216162	-0.6870599428	128.1195567626
0.4373171877	-0.2433272512	127.5363721155
0.7347746623	0.5330039301	126.9806483103
0.6344093066	0.9186513032	127.8978194498
1.4086918539	0.2867795260	127.8628252490
1.7407806199	-0.0389018236	126.9775858972
1.4331523141	-0.2436670195	126.0483733058
2.1320423605	0.4569636731	125.9046049658
1.9178526811	1.3605330262	125.5335453945
2.6639620717	1.6045243547	124.9140383252
3.0311214716	1.1009489037	125.6960905870
2.9488373783	0.5855272982	126.5490676655
2.3384835858	1.3763278419	126.5032119356
1.6056604515	1.1576707399	127.1475405208
1.1974567988	1.8148650198	126.5139275029
0.3548909028	1.5357712327	126.9745676760
-0.5345915865	1.9122517116	126.7155631391
0.1303455754	1.7176978451	125.9944477782
0.2819845761	1.2362656925	125.1311814833
0.9905379676	1.9194145719	125.3079856123
1.6453678559	2.1894676126	124.6021037719
1.7491008740	1.2763261224	124.2078803837
1.3981116722	0.3639733800	123.9971221012
0.9359882557	-0.4098973622	124.4302110323
1.8787421603	-0.6356964914	124.1847933706
1.7327937656	-0.2186286908	125.0818739221
2.3021642627	0.5842111352	124.9050535305
3.2508749151	0.2777217839	124.9825930398
3.6010341001	-0.0123830185	125.8732263811
2.7255549417	-0.4301051141	126.1162171092
2.6885520203	-0.5915549112	125.1300301357
2.8908912373	-0.3366738370	124.1844644429
2.5136217816	0.5371430639	123.8776880073
2.5780509790	1.2402907429	123.1695692178
2.4629575191	1.9779611321	123.8348480258
1.6214434378	1.8574765590	123.3082195812
1.6000701899	0.8883559271	123.0625604981
0.6298137175	1.1117480211	122.9692955522
0.5993828333	1.4151888413	123.9216597839
-0.2836930899	0.9664580519	123.7844825533
-0.5780664087	0.0128021419	123.8468103514
0.0689914687	-0.7496364182	123.8486932659
-0.6948788371	-1.3942335564	123.8171229390
-1.3008120085	-0.7731244260	124.3141827341
-1.2925934187	0.1636836859	124.6639298090
-1.2302285190	-0.4067322844	125.4829146929
-1.7025837573	-0.3670112610	126.3634274805
-1.9249303090	0.4099605500	125.7744649895
-1.2833133503	0.6441877452	126.5048520782
-0.8900648570	1.1627146417	125.7455856690
-0.4597975378	0.3499734344	125.3527475802
-0.2991686879	-0.4607298644	124.7897568751
0.1734158269	-1.3419748771	124.7813245650
-0.4316610529	-2.1140252428	124.5868503961
-0.8657660298	-1.3453279802	125.0565922269
-0.2694825878	-1.9094033288	125.6277883911
0.5129260891	-2.4102232024	125.9979452720
0.9590710792	-2.1330124649	126.8488911309
0.5104279892	-1.4418418832	127.4154620486
1.1890168933	-0.9240171198	126.8945257629
1.6168888519	-0.8846650225	127.7975080438
0.7940884143	-0.9168521287	128.3649262583
0.5323779480	0.0275614932	128.5638999815
-0.3663447169	0.3696049598	128.2894845328
-0.4160142057	0.3525838288	127.2908638726
-1.2812138234	-0.1486882994	127.3033488677
-1.2709950569	-1.1026695754	127.6030408792
