0.7857683205	-0.8203610734	93.0887705448
0.6447608882	-0.8102838857	94.0787277936
-0.3194004906	-1.0007106388	94.2634721771
-0.2048416784	-1.0627424024	95.2549500330
0.2294596485	-1.0529224229	96.1556641527
0.8972240618	-0.5141817744	96.6693266898
1.0856762945	-0.2867095760	97.6247020898
0.9208792720	0.6869470537	97.7822924090
0.8563331047	0.5758477082	96.7905813988
1.0608468141	0.2137738224	95.8811438562
0.8500067702	-0.6003211621	95.3400377371
1.1293235832	0.0327960642	94.6181342146
1.0395824407	0.2182935734	93.6395959162
1.0009676602	0.2186354823	92.6403418034
1.0594248489	-0.2191900576	91.7431843180
1.0740966387	0.0057330095	90.7689182597
0.6306882066	-0.8775084478	90.9214747753
0.2626435167	-1.0080772738	91.8420696308
-0.5178847955	-0.8982561938	91.2266714798
-0.1903872387	-1.0453577426	90.2933406249
-0.5609912337	-0.8944928332	89.3768841567
-0.5112337273	-0.8923527900	88.3781251214
-1.1444122131	-0.3120804090	87.8659054720
-0.9673005362	0.4248886818	87.2135957196
-0.7454337590	0.7700562533	86.3016557650
-1.0355240976	0.2093528170	85.5261177246
-0.9891587705	-0.3651370206	86.3433151811
-0.6474003070	-0.8530351088	85.5400987668
0.3305661823	-1.0207307398	85.4157616398
0.0906318431	-1.0560598373	86.3859076947
-0.8247986756	-1.4488028256	86.4738844553
-0.5769182981	-0.8603292096	87.2434649395
0.3146319038	-1.0483077573	87.6555356894
0.9748017826	-0.4195980452	88.0665099332
0.5376148557	-0.8978296856	88.8281936530
0.7457561229	-0.7338185840	89.7924433983
1.0590883787	0.1234698770	89.3839346566
0.7813198415	0.7509553304	90.1113318284
0.3367841569	1.0250194000	89.2585265102
0.7066706342	0.8138829245	88.3537583727
0.2056143566	1.0391215725	87.5181686658
-0.4180725084	0.9495676918	88.2946960619
-0.7011098228	0.8941854483	89.2522046445
-1.0329641368	0.0390986941	88.8538337658
-1.0477488644	-0.0212982160	89.8518987062
-1.0386032479	-0.0528190140	90.8513599595
-0.7698143592	0.7617971976	91.3653180912
-0.5041305837	0.9109007019	90.4128579732
0.2871362771	1.0103953720	91.0161800809
0.4459769284	0.9637857224	92.0023835021
-0.4972440599	0.9270972560	92.3325169958
-1.0746645098	0.1131659392	92.2684745446
-0.7217605490	-0.8213726450	92.3142613246
-0.3453372723	-0.9796471587	93.2270891808
-1.0159683048	-0.3137603892	93.5539665714
-0.8647935057	0.6452523467	93.3142985666
-0.5494725800	1.3747706243	93.9212382642
-0.2922587010	1.7405430753	93.0267822650
0.3792093848	1.0041964208	93.1099941275
0.4327991121	0.9623930676	94.1076817643
0.6873683888	0.8596162836	95.0692593307
-0.2902172197	1.0171306660	94.9295610942
-0.9445937509	0.4418805962	94.4387671326
-1.0064847653	-0.3918401121	94.9874740514
-0.9159237568	-0.5059614113	95.9768046497
-0.9459706556	0.4661950779	95.7444064043
-0.1668512607	1.0400129727	95.9968068640
-0.6314341956	0.8771170706	96.8672249369
-0.0926199348	1.0338533825	97.6949404200
-0.9246697830	0.5408324215	97.9491517142
-1.0609638829	0.0225451808	98.7934278861
-0.9092252888	-0.5865478781	98.0149800429
-1.0589555612	-0.1439001177	97.1308738243
-0.5409782347	-0.9755365346	96.9306730266
0.3520421211	-1.0422136530	97.3757222441
0.5269830146	-0.8989061231	98.3498159951
-0.2816461297	-1.4391941318	98.1169903636
-0.3398175154	-0.9964811605	99.0117648128
0.4009202342	-0.9852125024	99.6834645997
1.0281495435	-0.2069780565	99.6528943387
1.0007638372	0.1736773771	98.7285829929
0.4054907548	0.9771763711	98.7348538783
0.4333250863	0.9568054335	99.7342588388
-0.4997217965	0.9419589663	99.3748105156
-0.9759061451	0.3073966619	99.9835626392
-0.4534813707	0.9352042115	100.5605635367
0.5118206762	0.9247048561	100.8214882802
1.0115834713	0.2492427630	101.3636949838
1.0508097104	-0.0418772041	102.3195770199
0.6471247272	0.8584590522	102.1569945489
-0.1721797961	1.0591903732	101.6199218957
-0.9686261759	0.4825995144	101.4376689236
-0.9927283452	-0.4319546055	101.8414137033
-0.9652719495	-0.3966826719	100.8424131842
-0.5876950812	-0.8721350390	100.0478184730
0.0033574838	-1.0658490487	100.8308457700
0.8753228454	-0.6170651726	100.6352200029
0.7593506071	-0.8045270722	101.6106217027
-0.1430782797	-1.0417853821	101.9702473395
0.5488699788	-0.9712766586	102.6887430789
