1.3889558191	-0.6847307347	-45.0906640221
1.6661587159	-1.6446222771	-45.1326971144
2.3102186382	-1.1113274263	-44.5842598632
3.2181968586	-0.7559400847	-44.8062404677
4.0618444066	-1.1360368787	-44.4270502228
3.4365279184	-0.8384603016	-43.7056436314
3.1176086988	-0.3030326759	-42.9235900597
2.2177820917	0.1237144584	-43.0141381717
1.9834505416	-0.7177992020	-42.5273697627
2.1098117642	-0.2577690667	-41.6485039504
2.2884775300	-0.5329454050	-40.7038577061
2.4937153732	-1.4197832291	-41.1178578287
2.9880440763	-2.2261913847	-40.7932888533
3.5101569888	-2.7276980691	-41.4831360481
3.1859915849	-1.8489405829	-41.8334246025
2.9507754840	-0.8911366908	-41.9986065936
2.9685929842	-1.4080585955	-42.8544537068
3.9250598509	-1.2218865961	-42.6297069168
3.9093765040	-2.2171003196	-42.5332513452
3.5646224676	-3.1536651235	-42.4700768057
3.8895433439	-2.8780475177	-43.3747653485
3.6945802061	-1.9144803744	-43.5578711523
3.1583753681	-1.7164568562	-44.3784021133
3.0573191478	-2.6299750845	-43.9843563204
2.6680280955	-3.3104727349	-44.6051424545
1.9145028199	-3.9052875446	-44.8851335282
2.2313552787	-4.0903293703	-43.9548840766
3.1220685636	-3.7371805779	-43.6686747572
3.7439170642	-3.3983490930	-44.3747184295
3.9946902166	-2.4379234384	-44.4959429652
3.2193511499	-2.5362942110	-45.1197799013
3.7085042643	-1.6879910395	-45.3225382794
2.7216469501	-1.6283900286	-45.4727393478
2.2087646556	-2.4786118795	-45.5913755826
2.2930468713	-2.3016668000	-44.6107701844
1.4310896276	-2.7495598824	-44.8483022803
0.7949471150	-2.0053613358	-44.6446083266
1.3237585769	-1.3154588715	-44.1502470947
1.5359931098	-2.2583707164	-43.8935882631
2.4071931563	-1.8233969082	-43.6659739728
2.3680698077	-0.8329017427	-43.5341077884
2.6941915726	-0.0861144120	-44.1137225546
1.7104360807	-0.2557655472	-44.1724049569
1.2537799357	-0.4565884965	-43.3057243304
0.9320233594	-1.0037501263	-42.5330103753
1.5849994730	-1.4762320264	-43.1249420007
1.8490335561	-2.4084003267	-42.8772561857
1.5670242614	-3.0856164544	-42.1976613990
1.2067552678	-3.2254946940	-43.1199630473
1.3632959174	-3.4511081355	-44.0815209499
2.1762603546	-3.0264332239	-43.6830990085
2.5130397609	-3.3627299763	-42.8036195456
2.9104492707	-2.4503028249	-42.9013046254
2.5364740723	-2.6870283580	-42.0045864016
2.2614942720	-3.0046622874	-41.0971202610
1.7356796076	-2.1764341936	-41.2909169674
1.5139034595	-1.2364208851	-41.5501279237
2.1639623236	-1.6811646676	-42.1662662531
1.2073163354	-1.9701485814	-42.2025533147
0.6436287957	-2.6819161997	-41.7834552177
0.2691333058	-2.9412785693	-40.8932393509
1.2027848020	-3.2400631756	-41.0907808471
1.4106235283	-4.0247532522	-41.6747881652
0.6922594079	-3.7481560051	-42.3131038813
0.1356394528	-3.7891554166	-43.1428588294
0.2421142237	-3.7013710688	-44.1332915789
0.5720352013	-2.7860376679	-43.9023870233
0.7628465204	-2.1201855430	-43.1811159312
0.2032373576	-2.8109678692	-42.7232323622
-0.5912429782	-2.6263128033	-42.1446967084
-0.2388392059	-2.1160053266	-41.3602237257
0.6942851955	-1.8884264653	-41.0818593720
1.1404922655	-2.3851381393	-40.3374288759
2.1266113865	-2.3402273463	-40.1775786337
2.5665273571	-1.4480159068	-40.0754381125
1.6370284086	-1.3697242595	-40.4358574830
0.9101983822	-0.8051534020	-40.8269813247
0.9903995943	-0.3258572971	-41.7009624512
0.3011648530	-1.0503865721	-41.7045403126
0.1940323613	-1.8298645593	-42.3217410066
-0.7207298368	-1.4838081579	-42.1132821669
-0.2069796036	-0.9662698576	-42.7975444014
0.4910396632	-1.1477297856	-43.4902502537
0.0280539016	-1.8974621288	-43.9630563430
-0.1995084023	-1.6591510483	-44.9072084635
0.3909392713	-0.9500163888	-44.5218520321
-0.4735679245	-0.9759235208	-44.0198997148
-1.0447401734	-1.7946833880	-43.9616370176
-1.2174423399	-1.3105924994	-43.1038316940
-0.5139924918	-2.0199614213	-43.0596271252
-0.4644286067	-2.8847781007	-43.5592625246
-0.3958911124	-2.6882536386	-44.5373631062
0.3521563576	-2.8016374114	-45.1912507897
0.9729525435	-2.2239346362	-45.7212239958
1.3316401228	-3.1530899826	-45.8107425008
0.9152742285	-3.6961014428	-45.0815114015
1.0647640467	-4.4708346733	-44.4671489548
0.3114935497	-4.7132827226	-43.8557550542
1.0809926684	-4.2742455808	-43.3919474494
1.7917251485	-4.1321660151	-42.7029824729
